departure_uhgs_id,departure_fr,destination_uhgs_id,destination_fr,destination_partner_balance_1789,destination_partner_balance_supp_1789,destination_substate_1789_fr,destination_state_1789_fr,tonnage,outdate_fixed,commodity_purpose,commodity_purpose2,commodity_purpose3,commodity_purpose4,all_cargos,nb_cargo
A0180923,Bordeaux,A0103760,Saint-Sébastien,Espagne,Etranger,,Espagne,40.0,1787-06-18,Sucre,Vin,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000147', 'cargo_item_action': 'Out', 'commodity_purpose': 'Sucre', 'link_to_pointcall': '00174682', 'commodity_standardized_en': 'Sugar', 'commodity_standardized_fr': 'Sucre', 'commodity_permanent_coding': 'ID-GBAxxx-JF-DCAxxx-FBxx'}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000043', 'cargo_item_action': 'Out', 'commodity_purpose': 'Vin', 'link_to_pointcall': '00174682', 'commodity_standardized_en': 'Wine', 'commodity_standardized_fr': 'Vin', 'commodity_permanent_coding': 'ID-FFBxxx-JF-FAAAxx-FBxx'}]",2.0
A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,180.0,1787-03-29,Vin,Café,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000043', 'cargo_item_action': 'Out', 'commodity_purpose': 'Vin', 'link_to_pointcall': '00174184', 'commodity_standardized_en': 'Wine', 'commodity_standardized_fr': 'Vin', 'commodity_permanent_coding': 'ID-FFBxxx-JF-FAAAxx-FBxx'}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000138', 'cargo_item_action': 'Out', 'commodity_purpose': 'Café', 'link_to_pointcall': '00174184', 'commodity_standardized_en': 'Coffee', 'commodity_standardized_fr': 'Café', 'commodity_permanent_coding': 'ID-GCCxxx-xx-xxxxxx-FBxx'}]",2.0
A0122218,Rouen,A1759102,Saint-Pétersbourg,Russie,Etranger,Russie - mer Baltique,Empire russe,189.0,1787-07-04,,,,,,0.0
A0124817,Nantes,A0046492,Bruges,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,120.0,1787-02-14,,,,,,0.0
A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,24.0,1787-02-06,Eau de vie,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000201', 'cargo_item_action': 'Out', 'commodity_purpose': 'Eau de vie', 'link_to_pointcall': '00140113', 'commodity_standardized_en': 'Brandy', 'commodity_standardized_fr': 'Eau-de-vie', 'commodity_permanent_coding': 'JF-FAxxxx-JF-EGBxxx-FBxx'}]",1.0
A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,20.0,1787-06-18,Brai,Goudron,Papier,Planches,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000303', 'cargo_item_action': 'Out', 'commodity_purpose': 'Brai', 'link_to_pointcall': '00140399', 'commodity_standardized_en': 'Pitch', 'commodity_standardized_fr': 'Brai', 'commodity_permanent_coding': None}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000305', 'cargo_item_action': 'Out', 'commodity_purpose': 'Goudron', 'link_to_pointcall': '00140399', 'commodity_standardized_en': 'Tar', 'commodity_standardized_fr': 'Goudron', 'commodity_permanent_coding': None}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000612', 'cargo_item_action': 'Out', 'commodity_purpose': 'Papier', 'link_to_pointcall': '00140399', 'commodity_standardized_en': None, 'commodity_standardized_fr': None, 'commodity_permanent_coding': None}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000068', 'cargo_item_action': 'Out', 'commodity_purpose': 'Planches', 'link_to_pointcall': '00140399', 'commodity_standardized_en': 'Plank', 'commodity_standardized_fr': 'Planches', 'commodity_permanent_coding': 'IB-Cxxxxx-JR-BEBxxx-xxxx'}]",4.0
A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,20.0,1787-11-03,Eau de vie,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000201', 'cargo_item_action': 'Out', 'commodity_purpose': 'Eau de vie', 'link_to_pointcall': '00140656', 'commodity_standardized_en': 'Brandy', 'commodity_standardized_fr': 'Eau-de-vie', 'commodity_permanent_coding': 'JF-FAxxxx-JF-EGBxxx-FBxx'}]",1.0
A0180923,Bordeaux,A0114403,La Corogne,Espagne,Etranger,,Espagne,70.0,1787-11-29,Farine,Autres,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000124', 'cargo_item_action': 'Out', 'commodity_purpose': 'Farine', 'link_to_pointcall': '00177732', 'commodity_standardized_en': 'Flour', 'commodity_standardized_fr': 'Farine', 'commodity_permanent_coding': 'ID-BDxxxx-JF-AAAxxx-FBxx'}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000013', 'cargo_item_action': 'Out', 'commodity_purpose': 'Autres', 'link_to_pointcall': '00177732', 'commodity_standardized_en': 'Sundries', 'commodity_standardized_fr': 'Diverses marchandises', 'commodity_permanent_coding': 'xx-xxxxxx-JZ-MAxxxx-xxxx'}]",2.0
A0187101,Le Havre,A0073119,Bilbao,Espagne,Etranger,,Espagne,136.0,1787-12-01,,,,,,0.0
A0124817,Nantes,A0618784,Dordrecht ,Hollande,Etranger,Hollande,Provinces-Unies,181.0,1787-03-03,,,,,,0.0
A0180923,Bordeaux,A0113498,Ferrol,Portugal,Etranger,,Portugal,44.0,1787-03-06,Vin,Autres,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000043', 'cargo_item_action': 'Out', 'commodity_purpose': 'Vin', 'link_to_pointcall': '00174008', 'commodity_standardized_en': 'Wine', 'commodity_standardized_fr': 'Vin', 'commodity_permanent_coding': 'ID-FFBxxx-JF-FAAAxx-FBxx'}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000013', 'cargo_item_action': 'Out', 'commodity_purpose': 'Autres', 'link_to_pointcall': '00174008', 'commodity_standardized_en': 'Sundries', 'commodity_standardized_fr': 'Diverses marchandises', 'commodity_permanent_coding': 'xx-xxxxxx-JZ-MAxxxx-xxxx'}]",2.0
A0180923,Bordeaux,A1759102,Saint-Pétersbourg,Russie,Etranger,Russie - mer Baltique,Empire russe,295.0,1787-04-12,Autres,Vin,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000013', 'cargo_item_action': 'Out', 'commodity_purpose': 'Autres', 'link_to_pointcall': '00174260', 'commodity_standardized_en': 'Sundries', 'commodity_standardized_fr': 'Diverses marchandises', 'commodity_permanent_coding': 'xx-xxxxxx-JZ-MAxxxx-xxxx'}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000043', 'cargo_item_action': 'Out', 'commodity_purpose': 'Vin', 'link_to_pointcall': '00174260', 'commodity_standardized_en': 'Wine', 'commodity_standardized_fr': 'Vin', 'commodity_permanent_coding': 'ID-FFBxxx-JF-FAAAxx-FBxx'}]",2.0
A0124817,Nantes,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,72.0,1787-08-29,,,,,,0.0
A0133403,Ars-en-Ré,A0393049,Poole,Angleterre,Etranger,Angleterre,Grande-Bretagne,150.0,1787-02-13,Sel,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000129', 'cargo_item_action': 'Out', 'commodity_purpose': 'Sel', 'link_to_pointcall': '00148219', 'commodity_standardized_en': 'Salt', 'commodity_standardized_fr': 'Sel', 'commodity_permanent_coding': 'IC-CAxxxx-xx-xxxxxx-FBFx'}]",1.0
A0187101,Le Havre,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,233.0,1787-09-03,,,,,,0.0
A0180923,Bordeaux,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,72.0,1787-02-16,Eau de vie,Vin,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000201', 'cargo_item_action': 'Out', 'commodity_purpose': 'Eau de vie', 'link_to_pointcall': '00173883', 'commodity_standardized_en': 'Brandy', 'commodity_standardized_fr': 'Eau-de-vie', 'commodity_permanent_coding': 'JF-FAxxxx-JF-EGBxxx-FBxx'}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000043', 'cargo_item_action': 'Out', 'commodity_purpose': 'Vin', 'link_to_pointcall': '00173883', 'commodity_standardized_en': 'Wine', 'commodity_standardized_fr': 'Vin', 'commodity_permanent_coding': 'ID-FFBxxx-JF-FAAAxx-FBxx'}]",2.0
A0130763,Diélette,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-06-13,Marchandises,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000013', 'cargo_item_action': 'Out', 'commodity_purpose': 'Marchandises', 'link_to_pointcall': '00108920', 'commodity_standardized_en': 'Sundries', 'commodity_standardized_fr': 'Diverses marchandises', 'commodity_permanent_coding': 'xx-xxxxxx-JZ-MAxxxx-xxxx'}]",1.0
A0136403,Noirmoutier,A0103760,Saint-Sébastien,Espagne,Etranger,,Espagne,50.0,1787-10-02,Fer,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000295', 'cargo_item_action': 'Out', 'commodity_purpose': 'Fer', 'link_to_pointcall': '00152085', 'commodity_standardized_en': 'Iron', 'commodity_standardized_fr': 'Fer', 'commodity_permanent_coding': None}]",1.0
A0180923,Bordeaux,A0816635,Copenhague ,Danemark,Etranger,,Danemark,129.0,1787-08-02,Café,Autres,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000138', 'cargo_item_action': 'Out', 'commodity_purpose': 'Café', 'link_to_pointcall': '00176337', 'commodity_standardized_en': 'Coffee', 'commodity_standardized_fr': 'Café', 'commodity_permanent_coding': 'ID-GCCxxx-xx-xxxxxx-FBxx'}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000013', 'cargo_item_action': 'Out', 'commodity_purpose': 'Autres', 'link_to_pointcall': '00176337', 'commodity_standardized_en': 'Sundries', 'commodity_standardized_fr': 'Diverses marchandises', 'commodity_permanent_coding': 'xx-xxxxxx-JZ-MAxxxx-xxxx'}]",2.0
A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-06-02,Genièvre,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000426', 'cargo_item_action': 'Out', 'commodity_purpose': 'Genièvre', 'link_to_pointcall': '00106031', 'commodity_standardized_en': None, 'commodity_standardized_fr': None, 'commodity_permanent_coding': 'ID-BFxxxx-JF-ECAxxx-FBxx'}]",1.0
A0180923,Bordeaux,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,46.0,1787-05-22,Vin,Eau de vie,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000043', 'cargo_item_action': 'Out', 'commodity_purpose': 'Vin', 'link_to_pointcall': '00174537', 'commodity_standardized_en': 'Wine', 'commodity_standardized_fr': 'Vin', 'commodity_permanent_coding': 'ID-FFBxxx-JF-FAAAxx-FBxx'}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000201', 'cargo_item_action': 'Out', 'commodity_purpose': 'Eau de vie', 'link_to_pointcall': '00174537', 'commodity_standardized_en': 'Brandy', 'commodity_standardized_fr': 'Eau-de-vie', 'commodity_permanent_coding': 'JF-FAxxxx-JF-EGBxxx-FBxx'}]",2.0
A0187101,Le Havre,A0849663,Fredrikstad ,Danemark,Etranger,Norvège,Danemark,200.0,1787-03-29,,,,,,0.0
A0187101,Le Havre,A1204354,Dantzig ,Quatre villes hanséatiques,Etranger,,Pologne,200.0,1787-03-07,,,,,,0.0
A0187101,Le Havre,A0388692,Yarmouth,Angleterre,Etranger,Angleterre,Grande-Bretagne,110.0,1787-05-30,,,,,,0.0
A0180923,Bordeaux,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,170.0,1787-10-02,Sucre,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000147', 'cargo_item_action': 'Out', 'commodity_purpose': 'Sucre', 'link_to_pointcall': '00176948', 'commodity_standardized_en': 'Sugar', 'commodity_standardized_fr': 'Sucre', 'commodity_permanent_coding': 'ID-GBAxxx-JF-DCAxxx-FBxx'}]",1.0
A0193167,Bastia,A0232521,Gênes,,Etranger,,République de Gênes,,1787-08-18,Amarinage,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000482', 'cargo_item_action': 'Sailing around', 'commodity_purpose': 'Amarinage', 'link_to_pointcall': '00169639', 'commodity_standardized_en': None, 'commodity_standardized_fr': None, 'commodity_permanent_coding': 'NT-Axxxxx-xx-xxxxxx-xxxx'}]",1.0
A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,357.0,1787-08-31,Sucre,Café,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000147', 'cargo_item_action': 'Out', 'commodity_purpose': 'Sucre', 'link_to_pointcall': '00176654', 'commodity_standardized_en': 'Sugar', 'commodity_standardized_fr': 'Sucre', 'commodity_permanent_coding': 'ID-GBAxxx-JF-DCAxxx-FBxx'}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000138', 'cargo_item_action': 'Out', 'commodity_purpose': 'Café', 'link_to_pointcall': '00176654', 'commodity_standardized_en': 'Coffee', 'commodity_standardized_fr': 'Café', 'commodity_permanent_coding': 'ID-GCCxxx-xx-xxxxxx-FBxx'}]",2.0
A0180923,Bordeaux,A0394577,Inverness,Angleterre,Etranger,Ecosse,Grande-Bretagne,59.0,1787-04-21,Vin,Autres,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000043', 'cargo_item_action': 'Out', 'commodity_purpose': 'Vin', 'link_to_pointcall': '00174346', 'commodity_standardized_en': 'Wine', 'commodity_standardized_fr': 'Vin', 'commodity_permanent_coding': 'ID-FFBxxx-JF-FAAAxx-FBxx'}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000013', 'cargo_item_action': 'Out', 'commodity_purpose': 'Autres', 'link_to_pointcall': '00174346', 'commodity_standardized_en': 'Sundries', 'commodity_standardized_fr': 'Diverses marchandises', 'commodity_permanent_coding': 'xx-xxxxxx-JZ-MAxxxx-xxxx'}]",2.0
A0213139,Le Croisic,A1964109,Russie,Russie,Etranger,,Empire russe,192.0,1787-07-30,Sel,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000129', 'cargo_item_action': 'out', 'commodity_purpose': 'Sel', 'link_to_pointcall': '00141113', 'commodity_standardized_en': 'Salt', 'commodity_standardized_fr': 'Sel', 'commodity_permanent_coding': 'IC-CAxxxx-xx-xxxxxx-FBFx'}]",1.0
A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-04-18,,,,,,0.0
A0187101,Le Havre,A0869447,Frederikshald / Halden,Danemark,Etranger,Norvège,Danemark,134.0,1787-04-17,,,,,,0.0
A0180923,Bordeaux,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,267.0,1787-05-01,Vin,Sucre,Café,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000043', 'cargo_item_action': 'Out', 'commodity_purpose': 'Vin', 'link_to_pointcall': '00174403', 'commodity_standardized_en': 'Wine', 'commodity_standardized_fr': 'Vin', 'commodity_permanent_coding': 'ID-FFBxxx-JF-FAAAxx-FBxx'}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000147', 'cargo_item_action': 'Out', 'commodity_purpose': 'Sucre', 'link_to_pointcall': '00174403', 'commodity_standardized_en': 'Sugar', 'commodity_standardized_fr': 'Sucre', 'commodity_permanent_coding': 'ID-GBAxxx-JF-DCAxxx-FBxx'}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000138', 'cargo_item_action': 'Out', 'commodity_purpose': 'Café', 'link_to_pointcall': '00174403', 'commodity_standardized_en': 'Coffee', 'commodity_standardized_fr': 'Café', 'commodity_permanent_coding': 'ID-GCCxxx-xx-xxxxxx-FBxx'}]",3.0
A0181755,Collioure,A0236617,Rome,,Etranger,,Etats pontificaux,22.0,1787-10-18,Vin,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000043', 'cargo_item_action': 'Out', 'commodity_purpose': 'Vin', 'link_to_pointcall': '00170245', 'commodity_standardized_en': 'Wine', 'commodity_standardized_fr': 'Vin', 'commodity_permanent_coding': 'ID-FFBxxx-JF-FAAAxx-FBxx'}]",1.0
A0140266,Lorient,A0592950,Limerick ,Angleterre,Etranger,Irlande,Grande-Bretagne,80.0,1787-04-04,Merrain,,,,"[{'quantity': '40000.0', 'quantity_u': 'Pièce', 'commodity_id': '00000257', 'cargo_item_action': 'Out', 'commodity_purpose': 'Merrain', 'link_to_pointcall': '00178700', 'commodity_standardized_en': 'Stave wood', 'commodity_standardized_fr': 'Bois merrain', 'commodity_permanent_coding': 'IB-Bxxxxx-JR-BCBxxx-xxxx'}]",1.0
A0187836,Honfleur,B2119892,"Terre-Neuve, île de",Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,60.0,1787-05-26,Pêche [morue],,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000240', 'cargo_item_action': 'Out', 'commodity_purpose': 'Pêche [morue]', 'link_to_pointcall': '00136570', 'commodity_standardized_en': 'Fishing (cod)', 'commodity_standardized_fr': 'Pêche à la morue', 'commodity_permanent_coding': None}]",1.0
A0187995,Bayonne,A0113498,Ferrol,Portugal,Etranger,,Portugal,11.0,1787-05-02,Blé d' Inde,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000474', 'cargo_item_action': 'Out', 'commodity_purpose': ""Blé d' Inde"", 'link_to_pointcall': '00140293', 'commodity_standardized_en': None, 'commodity_standardized_fr': None, 'commodity_permanent_coding': 'ID-BBxxxx-xx-xxxxxx-xxxx'}]",1.0
A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-01-20,,,,,,0.0
A0140266,Lorient,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,7.0,1787-08-22,Eau de vie,Thé,,,"[{'quantity': '36.0', 'quantity_u': 'Ancre', 'commodity_id': '00000201', 'cargo_item_action': 'Out', 'commodity_purpose': 'Eau de vie', 'link_to_pointcall': '00180062', 'commodity_standardized_en': 'Brandy', 'commodity_standardized_fr': 'Eau-de-vie', 'commodity_permanent_coding': 'JF-FAxxxx-JF-EGBxxx-FBxx'}, {'quantity': '1500.0', 'quantity_u': 'Livre', 'commodity_id': '00000299', 'cargo_item_action': 'Out', 'commodity_purpose': 'Thé', 'link_to_pointcall': '00180062', 'commodity_standardized_en': None, 'commodity_standardized_fr': None, 'commodity_permanent_coding': 'ID-GCDxxx-xx-xxxxxx-FBxx'}]",2.0
A0187101,Le Havre,A1010107,Riga,Russie,Etranger,,Empire russe,81.0,1787-06-20,,,,,,0.0
A0122218,Rouen,A0120232,Cadix,Espagne,Etranger,,Espagne,145.0,1787-12-06,,,,,,0.0
A0124817,Nantes,A0052580,Gand,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,236.0,1787-02-27,,,,,,0.0
A0180923,Bordeaux,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,62.0,1787-08-13,Vin,Eau de vie,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000043', 'cargo_item_action': 'Out', 'commodity_purpose': 'Vin', 'link_to_pointcall': '00176443', 'commodity_standardized_en': 'Wine', 'commodity_standardized_fr': 'Vin', 'commodity_permanent_coding': 'ID-FFBxxx-JF-FAAAxx-FBxx'}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000201', 'cargo_item_action': 'Out', 'commodity_purpose': 'Eau de vie', 'link_to_pointcall': '00176443', 'commodity_standardized_en': 'Brandy', 'commodity_standardized_fr': 'Eau-de-vie', 'commodity_permanent_coding': 'JF-FAxxxx-JF-EGBxxx-FBxx'}]",2.0
A0122218,Rouen,A0390341,Exeter,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-09-17,,,,,,0.0
A0181755,Collioure,A1964712,Espagne méditerranéenne,Espagne,Etranger,,Espagne,180.0,1787-08-14,Lest,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000094', 'cargo_item_action': 'Out', 'commodity_purpose': 'Lest', 'link_to_pointcall': '00298650', 'commodity_standardized_en': 'Ballast', 'commodity_standardized_fr': 'Lest', 'commodity_permanent_coding': 'TM-Zxxxxx-xx-xxxxxx-xxxx'}]",1.0
A0133403,Ars-en-Ré,A0635351,Harlingen,Hollande,Etranger,Frise,Provinces-Unies,180.0,1787-05-09,Sel,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000129', 'cargo_item_action': 'Out', 'commodity_purpose': 'Sel', 'link_to_pointcall': '00148289', 'commodity_standardized_en': 'Salt', 'commodity_standardized_fr': 'Sel', 'commodity_permanent_coding': 'IC-CAxxxx-xx-xxxxxx-FBFx'}]",1.0
A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-10-10,,,,,,0.0
A0187101,Le Havre,A0894753,Arendal,Danemark,Etranger,Norvège,Danemark,155.0,1787-09-28,,,,,,0.0
A0181755,Collioure,A0087160,Catalogne,Espagne,Etranger,,Espagne,3.0,1787-09-21,Farine,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000124', 'cargo_item_action': 'Out', 'commodity_purpose': 'Farine', 'link_to_pointcall': '00170206', 'commodity_standardized_en': 'Flour', 'commodity_standardized_fr': 'Farine', 'commodity_permanent_coding': 'ID-BDxxxx-JF-AAAxxx-FBxx'}]",1.0
A0193167,Bastia,A0236195,Capraia,,Etranger,,République de Gênes,,1787-04-18,Amarinage,,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000482', 'cargo_item_action': 'Sailing around', 'commodity_purpose': 'Amarinage', 'link_to_pointcall': '00169588', 'commodity_standardized_en': None, 'commodity_standardized_fr': None, 'commodity_permanent_coding': 'NT-Axxxxx-xx-xxxxxx-xxxx'}]",1.0
A0198999,La Rochelle,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,100.0,1787-11-10,,,,,,0.0
A0170819,Saint-Malo,B2119892,"Terre-Neuve, île de",Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,140.0,1787-04-05,pêche à la morue,Sel,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000240', 'cargo_item_action': 'Out', 'commodity_purpose': 'pêche à la morue', 'link_to_pointcall': '00141657', 'commodity_standardized_en': 'Fishing (cod)', 'commodity_standardized_fr': 'Pêche à la morue', 'commodity_permanent_coding': None}, {'quantity': None, 'quantity_u': None, 'commodity_id': '00000129', 'cargo_item_action': 'out', 'commodity_purpose': 'Sel', 'link_to_pointcall': '00141657', 'commodity_standardized_en': 'Salt', 'commodity_standardized_fr': 'Sel', 'commodity_permanent_coding': 'IC-CAxxxx-xx-xxxxxx-FBFx'}]",2.0
A0187836,Honfleur,B2119892,"Terre-Neuve, île de",Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,120.0,1787-05-17,Pêche [à la morue],,,,"[{'quantity': None, 'quantity_u': None, 'commodity_id': '00000240', 'cargo_item_action': 'Out', 'commodity_purpose': 'Pêche [à la morue]', 'link_to_pointcall': '00136543', 'commodity_standardized_en': 'Fishing (cod)', 'commodity_standardized_fr': 'Pêche à la morue', 'commodity_permanent_coding': None}]",1.0
