cargo,cargo_standardized_fr,departure_uhgs_id,departure_fr,destination_uhgs_id,destination_fr,destination_partner_balance_1789,destination_partner_balance_supp_1789,destination_substate_1789_fr,destination_state_1789_fr,tonnage,outdate_fixed,nb_cargo,commodity_as_toflit
,,A0136930,Marennes,A0073119,Bilbao,Espagne,Etranger,,Espagne,65.0,1787-10-12,0.0,[vide]
Diverses Marchandises,Diverses marchandises,A0153622,Omonville,A1945858,Aurigny ,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-03-20,1.0,marchandises
,,B1965595,Saint-Pierre-et-Miquelon,B0000725,Portland,Etats-Unis,Etranger,Massachussets [Maine],Etats-Unis d'Amérique,80.0,1787-10-18,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-13,1.0,genièvre
,,A0187101,Le Havre,A0385489,Portsmouth,Angleterre,Etranger,Angleterre,Grande-Bretagne,75.0,1787-08-24,0.0,[vide]
,,A0187101,Le Havre,A0388956,Scarborough,Angleterre,Etranger,Angleterre,Grande-Bretagne,188.0,1787-04-14,0.0,[vide]
,,A0171758,Tonnay-Charente,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,100.0,1787-06-22,0.0,[vide]
,,A0124817,Nantes,A0379790,Liverpool,Angleterre,Etranger,Angleterre,Grande-Bretagne,175.0,1787-10-17,0.0,[vide]
,,A0124817,Nantes,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,160.0,1787-01-19,0.0,[vide]
Sel,Sel,A0136930,Marennes,A0618784,Dordrecht ,Hollande,Etranger,Hollande,Provinces-Unies,250.0,1787-08-31,1.0,sel
Sel,Sel,A0213139,Le Croisic,A0836627,Christiania / Oslo,Danemark,Etranger,Norvège,Danemark,142.0,1787-11-24,1.0,sel
Sel,Sel,A0127055,Saint-Martin-de-Ré,A0912818,Bergue ,Danemark,Etranger,Norvège,Danemark,90.0,1787-11-09,1.0,sel
Pêche de la morue,Pêche à la morue,A0127400,Socoa,B2134969,Ingrenachois,Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,180.0,1787-03-02,1.0,pêche à la morue
Sucre,Sucre,A0180923,Bordeaux,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,147.0,1787-05-25,2.0,sucre
Café,Café,A0180923,Bordeaux,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,147.0,1787-05-25,2.0,café
Sel,Sel,A0162516,Le Pouliguen,A0912818,Bergue ,Danemark,Etranger,Norvège,Danemark,180.0,1787-08-20,1.0,sel
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-01-20,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-02-21,1.0,genièvre
Sel,Sel,A0133403,Ars-en-Ré,A1010107,Riga,Russie,Etranger,,Empire russe,250.0,1787-06-12,1.0,sel
Sel,Sel,A0170819,Saint-Malo,B2119892,"Terre-Neuve, île de",Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,250.0,1787-04-05,2.0,sel
pêche à la morue,Pêche à la morue,A0170819,Saint-Malo,B2119892,"Terre-Neuve, île de",Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,250.0,1787-04-05,2.0,pêche à la morue
Sel,Sel,A0127055,Saint-Martin-de-Ré,A0912818,Bergue ,Danemark,Etranger,Norvège,Danemark,90.0,1787-12-02,1.0,sel
Farine,Farine,A0170819,Saint-Malo,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,9.0,1787-12-14,2.0,farine
Autres marchandises,Diverses marchandises,A0170819,Saint-Malo,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,9.0,1787-12-14,2.0,marchandises
Vin,Vin,A0180923,Bordeaux,A1875058,Königsberg / Kaliningrad,Prusse,Etranger,,Prusse,123.0,1787-02-01,1.0,vin
,,A0130761,Dieppe,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,77.0,1787-08-13,0.0,[vide]
Sel,Sel,A0170819,Saint-Malo,B2119892,"Terre-Neuve, île de",Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,156.0,1787-04-05,2.0,sel
pêche à la morue,Pêche à la morue,A0170819,Saint-Malo,B2119892,"Terre-Neuve, île de",Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,156.0,1787-04-05,2.0,pêche à la morue
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-02-22,0.0,[vide]
Eau de vie,Eau-de-vie,A0122918,Roscoff,A0388018,Coverack,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-06-19,2.0,eau-de-vie
Thé,thé,A0122918,Roscoff,A0388018,Coverack,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-06-19,2.0,thé
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-04-27,1.0,genièvre
Vin,Vin,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,180.0,1787-02-13,3.0,vin
Café,Café,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,180.0,1787-02-13,3.0,café
Sirop,sirop,A0180923,Bordeaux,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,180.0,1787-02-13,3.0,sirop
Sucre,Sucre,A0180923,Bordeaux,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,112.0,1787-11-03,2.0,sucre
Prunes,prunes,A0180923,Bordeaux,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,112.0,1787-11-03,2.0,prunes
,,A0124817,Nantes,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,140.0,1787-04-04,0.0,[vide]
Sel,Sel,A0136930,Marennes,A0622825,Middelbourg,Hollande,Etranger,Zélande,Provinces-Unies,160.0,1787-10-01,1.0,sel
,,A0122218,Rouen,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,100.0,1787-06-16,0.0,[vide]
,,A0187101,Le Havre,A0364551,Setúbal ,Portugal,Etranger,,Portugal,380.0,1787-09-27,0.0,[vide]
,,A0196771,Saint-Valéry-sur-Somme,A0380557,Sunderland,Angleterre,Etranger,Angleterre,Grande-Bretagne,101.0,1787-01-17,0.0,[vide]
Brai,Brai,A0187995,Bayonne,A0360085,Lisbonne,Portugal,Etranger,,Portugal,45.0,1787-03-28,3.0,brai
Goudron,Goudron,A0187995,Bayonne,A0360085,Lisbonne,Portugal,Etranger,,Portugal,45.0,1787-03-28,3.0,goudron
Jambons,jambons,A0187995,Bayonne,A0360085,Lisbonne,Portugal,Etranger,,Portugal,45.0,1787-03-28,3.0,jambon
Brai,Brai,A0187995,Bayonne,A0114403,La Corogne,Espagne,Etranger,,Espagne,55.0,1787-06-12,2.0,brai
Goudron,Goudron,A0187995,Bayonne,A0114403,La Corogne,Espagne,Etranger,,Espagne,55.0,1787-06-12,2.0,goudron
,,A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-06-14,0.0,[vide]
Sel,Sel,A0162516,Le Pouliguen,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,33.0,1787-07-19,1.0,sel
pêche à la morue,Pêche à la morue,A0170819,Saint-Malo,B2119892,"Terre-Neuve, île de",Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,163.0,1787-04-05,2.0,pêche à la morue
Sel,Sel,A0170819,Saint-Malo,B2119892,"Terre-Neuve, île de",Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,163.0,1787-04-05,2.0,sel
,,A0165080,Calais,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,60.0,1787-06-06,0.0,[vide]
Froment,Froment,A0181608,Beauvoir-sur-Mer,A1964878,Espagne atlantique,Espagne,Etranger,,Espagne,60.0,1787-10-27,1.0,grains froment
,,A0124817,Nantes,A0073119,Bilbao,Espagne,Etranger,,Espagne,35.0,1787-11-09,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-04-15,1.0,passagers
Différentes Marchandises,Diverses marchandises,A0209786,Port-Bail,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-05-30,1.0,marchandises
Vin,Vin,A0180923,Bordeaux,A1875058,Königsberg / Kaliningrad,Prusse,Etranger,,Prusse,200.0,1787-03-05,1.0,vin
Marchandises,Diverses marchandises,A0130763,Diélette,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-08-07,1.0,marchandises
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,40.0,1787-08-01,0.0,[vide]
Planches,Planches,A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,35.0,1787-08-14,3.0,planches
Brai,Brai,A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,35.0,1787-08-14,3.0,brai
Goudron,Goudron,A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,35.0,1787-08-14,3.0,goudron
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,10.0,1787-01-04,0.0,[vide]
Sel,Sel,A0140266,Lorient,B0000050,Rhode Island,Etats-Unis,Etranger,Rhode Island,Etats-Unis d'Amérique,94.0,1787-01-16,1.0,sel
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,40.0,1787-09-03,0.0,[vide]
,,B1965595,Saint-Pierre-et-Miquelon,B0000048,Boston,Etats-Unis,Etranger,Massachussets,Etats-Unis d'Amérique,40.0,1787-11-14,0.0,[vide]
Vin,Vin,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,60.0,1787-02-01,3.0,vin
Sucre,Sucre,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,60.0,1787-02-01,3.0,sucre
Autre (etc.),Diverses marchandises,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,60.0,1787-02-01,3.0,marchandises
Eau de vie,Eau-de-vie,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,100.0,1787-02-20,2.0,eau-de-vie
Sel,Sel,A0136403,Noirmoutier,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,40.0,1787-05-21,1.0,sel
,,A0124817,Nantes,A1797542,Kronstadt,Russie,Etranger,Russie - mer Baltique,Empire russe,280.0,1787-05-04,0.0,[vide]
Marchandises,Diverses marchandises,A0130763,Diélette,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-07-28,1.0,marchandises
Sel,Sel,A0133403,Ars-en-Ré,B2123022,Saint-Jean de Terre-Neuve,Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,100.0,1787-04-16,1.0,sel
,,A0122218,Rouen,A0360085,Lisbonne,Portugal,Etranger,,Portugal,106.0,1787-01-23,0.0,[vide]
,,A0124817,Nantes,A0046492,Bruges,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,140.0,1787-12-06,0.0,[vide]
Sucre,Sucre,A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,368.0,1787-04-11,2.0,sucre
Vin,Vin,A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,368.0,1787-04-11,2.0,vin
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-04-23,1.0,genièvre
Pêche à Terreneuve,Pêche à la morue,A0187836,Honfleur,B2119892,"Terre-Neuve, île de",Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,106.0,1787-05-10,1.0,pêche à la morue
Autres,Diverses marchandises,A0180923,Bordeaux,A0673023,Flensbourg,Danemark,Etranger,,Danemark,130.0,1787-04-25,4.0,marchandises
Prunes,prunes,A0180923,Bordeaux,A0673023,Flensbourg,Danemark,Etranger,,Danemark,130.0,1787-04-25,4.0,prunes
Vin,Vin,A0180923,Bordeaux,A0673023,Flensbourg,Danemark,Etranger,,Danemark,130.0,1787-04-25,4.0,vin
Eau de vie,Eau-de-vie,A0180923,Bordeaux,A0673023,Flensbourg,Danemark,Etranger,,Danemark,130.0,1787-04-25,4.0,eau-de-vie
,,A0171758,Tonnay-Charente,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,96.0,1787-07-17,0.0,[vide]
Sucre,Sucre,A0170819,Saint-Malo,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,15.0,1787-04-20,3.0,sucre
Café,Café,A0170819,Saint-Malo,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,15.0,1787-04-20,3.0,café
Autres marchandises,Diverses marchandises,A0170819,Saint-Malo,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,15.0,1787-04-20,3.0,marchandises
Autres marchandises,Diverses marchandises,A0170819,Saint-Malo,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,15.0,1787-12-24,2.0,marchandises
Sucre,Sucre,A0170819,Saint-Malo,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,15.0,1787-12-24,2.0,sucre
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,50.0,1787-07-31,0.0,[vide]
Autres,Diverses marchandises,A0180923,Bordeaux,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,191.0,1787-07-13,2.0,marchandises
Sucre,Sucre,A0180923,Bordeaux,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,191.0,1787-07-13,2.0,sucre
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,50.0,1787-10-31,0.0,[vide]
Vin,Vin,A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,301.0,1787-05-10,3.0,vin
Sucre,Sucre,A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,301.0,1787-05-10,3.0,sucre
Café,Café,A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,301.0,1787-05-10,3.0,café
,,A0124817,Nantes,A0052580,Gand,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,120.0,1787-01-19,0.0,[vide]
Eau de vie,Eau-de-vie,A0122918,Roscoff,A0397385,Plymouth,Angleterre,Etranger,Angleterre,Grande-Bretagne,5.0,1787-08-28,2.0,eau-de-vie
Genièvre,genièvre,A0122918,Roscoff,A0397385,Plymouth,Angleterre,Etranger,Angleterre,Grande-Bretagne,5.0,1787-08-28,2.0,genièvre
,,A0122218,Rouen,A1759102,Saint-Pétersbourg,Russie,Etranger,Russie - mer Baltique,Empire russe,160.0,1787-08-06,0.0,[vide]
,,A0187101,Le Havre,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,125.0,1787-03-03,0.0,[vide]
,,A0218974,Ajaccio,A1964975,Italie,,Etranger,,multi-Etat,,1787-06-20,0.0,[vide]
,,A0218974,Ajaccio,A1964975,Italie,,Etranger,,multi-Etat,,1787-07-02,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,,1787-01-10,0.0,[vide]
Sel,Sel,A0133403,Ars-en-Ré,A0912818,Bergue ,Danemark,Etranger,Norvège,Danemark,190.0,1787-10-21,1.0,sel
,,A0130761,Dieppe,A0410570,Brighton,Angleterre,Etranger,Angleterre,Grande-Bretagne,10.0,1787-07-14,0.0,[vide]
Café,Café,A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,340.0,1787-02-05,2.0,café
Sucre,Sucre,A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,340.0,1787-02-05,2.0,sucre
Différentes Marchandises,Diverses marchandises,A0209786,Port-Bail,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,2.0,1787-04-24,1.0,marchandises
Sel,Sel,A0136403,Noirmoutier,A1204354,Dantzig ,Quatre villes hanséatiques,Etranger,,Pologne,180.0,1787-06-29,1.0,sel
Balloterie,balloterie,A0187995,Bayonne,A0115776,Vigo,Espagne,Etranger,,Espagne,20.0,1787-07-18,1.0,ballots
,,A0192135,Fécamp,A0869447,Frederikshald / Halden,Danemark,Etranger,Norvège,Danemark,92.0,1787-04-18,0.0,[vide]
,,A0187101,Le Havre,A0409139,Newcastle,Angleterre,Etranger,Angleterre,Grande-Bretagne,257.0,1787-07-26,0.0,[vide]
,,A0187101,Le Havre,A0380557,Sunderland,Angleterre,Etranger,Angleterre,Grande-Bretagne,117.0,1787-11-14,0.0,[vide]
Planches,Planches,A0187995,Bayonne,A0113498,Ferrol,Portugal,Etranger,,Portugal,55.0,1787-10-31,2.0,planches
Goudron,Goudron,A0187995,Bayonne,A0113498,Ferrol,Portugal,Etranger,,Portugal,55.0,1787-10-31,2.0,goudron
Brai,Brai,A0187995,Bayonne,A0094197,Gijón,Espagne,Etranger,,Espagne,65.0,1787-09-10,3.0,brai
Planches,Planches,A0187995,Bayonne,A0094197,Gijón,Espagne,Etranger,,Espagne,65.0,1787-09-10,3.0,planches
Goudron,Goudron,A0187995,Bayonne,A0094197,Gijón,Espagne,Etranger,,Espagne,65.0,1787-09-10,3.0,goudron
,,A0187101,Le Havre,A0880659,Åsgårdstrand ,Danemark,Etranger,Norvège,Danemark,89.0,1787-04-30,0.0,[vide]
Sel,Sel,A0133403,Ars-en-Ré,A0912818,Bergue ,Danemark,Etranger,Norvège,Danemark,72.0,1787-08-03,1.0,sel
,,A0124817,Nantes,A0691896,Brême,Quatre villes hanséatiques,Etranger,,Brême,260.0,1787-03-08,0.0,[vide]
Autres,Diverses marchandises,A0180923,Bordeaux,A1875058,Königsberg / Kaliningrad,Prusse,Etranger,,Prusse,89.0,1787-09-11,2.0,marchandises
Vin,Vin,A0180923,Bordeaux,A1875058,Königsberg / Kaliningrad,Prusse,Etranger,,Prusse,89.0,1787-09-11,2.0,vin
,,A0122218,Rouen,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,50.0,1787-07-05,0.0,[vide]
Café,Café,A0180923,Bordeaux,A1204354,Dantzig ,Quatre villes hanséatiques,Etranger,,Pologne,171.0,1787-03-05,2.0,café
Vin,Vin,A0180923,Bordeaux,A1204354,Dantzig ,Quatre villes hanséatiques,Etranger,,Pologne,171.0,1787-03-05,2.0,vin
,,A0122218,Rouen,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,144.0,1787-10-11,0.0,[vide]
,,A0187101,Le Havre,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,200.0,1787-12-01,0.0,[vide]
Vin,Vin,A0180923,Bordeaux,A1204354,Dantzig ,Quatre villes hanséatiques,Etranger,,Pologne,157.0,1787-04-23,3.0,vin
Café,Café,A0180923,Bordeaux,A1204354,Dantzig ,Quatre villes hanséatiques,Etranger,,Pologne,157.0,1787-04-23,3.0,café
Sucre,Sucre,A0180923,Bordeaux,A1204354,Dantzig ,Quatre villes hanséatiques,Etranger,,Pologne,157.0,1787-04-23,3.0,sucre
Sucre,Sucre,A0180923,Bordeaux,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,150.0,1787-08-14,2.0,sucre
Café,Café,A0180923,Bordeaux,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,150.0,1787-08-14,2.0,café
Sucre,Sucre,A0180923,Bordeaux,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,192.0,1787-07-21,2.0,sucre
Café,Café,A0180923,Bordeaux,A0620777,Amsterdam,Hollande,Etranger,Hollande,Provinces-Unies,192.0,1787-07-21,2.0,café
Sel,Sel,A0162516,Le Pouliguen,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,36.0,1787-05-01,1.0,sel
,,A0187836,Honfleur,A0360085,Lisbonne,Portugal,Etranger,,Portugal,100.0,1787-09-22,0.0,[vide]
Eau de vie,Eau-de-vie,A0180923,Bordeaux,A0816635,Copenhague ,Danemark,Etranger,,Danemark,175.0,1787-09-07,2.0,eau-de-vie
Vin,Vin,A0180923,Bordeaux,A0816635,Copenhague ,Danemark,Etranger,,Danemark,175.0,1787-09-07,2.0,vin
,,A0165080,Calais,A0392080,Whistable,Angleterre,Etranger,Angleterre,Grande-Bretagne,4.0,1787-12-17,0.0,[vide]
,,A0171758,Tonnay-Charente,B0000015,Nouvelle-Angleterre,Etats-Unis,Etranger,,Etats-Unis d'Amérique,155.0,1787-07-10,0.0,[vide]
,,A0198999,La Rochelle,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,60.0,1787-01-13,0.0,[vide]
Thé,thé,A0122918,Roscoff,A0392063,Mount's Bay,Angleterre,Etranger,Angleterre,Grande-Bretagne,4.0,1787-06-08,2.0,thé
Eau de vie,Eau-de-vie,A0122918,Roscoff,A0392063,Mount's Bay,Angleterre,Etranger,Angleterre,Grande-Bretagne,4.0,1787-06-08,2.0,eau-de-vie
Goudron,Goudron,A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,20.0,1787-09-22,3.0,goudron
Planches,Planches,A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,20.0,1787-09-22,3.0,planches
Brai,Brai,A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,20.0,1787-09-22,3.0,brai
Balloterie,balloterie,A0187995,Bayonne,A0073119,Bilbao,Espagne,Etranger,,Espagne,18.0,1787-12-24,1.0,ballots
Goudron,Goudron,A0187995,Bayonne,A0095951,Santander,Espagne,Etranger,,Espagne,31.0,1787-06-14,2.0,goudron
Eau de vie,Eau-de-vie,A0187995,Bayonne,A0095951,Santander,Espagne,Etranger,,Espagne,31.0,1787-06-14,2.0,eau-de-vie
Goudron,Goudron,A0187995,Bayonne,A0360085,Lisbonne,Portugal,Etranger,,Portugal,70.0,1787-10-15,3.0,goudron
Brai,Brai,A0187995,Bayonne,A0360085,Lisbonne,Portugal,Etranger,,Portugal,70.0,1787-10-15,3.0,brai
Papier,papier,A0187995,Bayonne,A0360085,Lisbonne,Portugal,Etranger,,Portugal,70.0,1787-10-15,3.0,papier
Autres,Diverses marchandises,A0180923,Bordeaux,A0103760,Saint-Sébastien,Espagne,Etranger,,Espagne,33.0,1787-02-22,2.0,marchandises
Sucre,Sucre,A0180923,Bordeaux,A0103760,Saint-Sébastien,Espagne,Etranger,,Espagne,33.0,1787-02-22,2.0,sucre
,,A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-06-28,0.0,[vide]
Goudron,Goudron,A0187995,Bayonne,A0103760,Saint-Sébastien,Espagne,Etranger,,Espagne,45.0,1787-10-13,2.0,goudron
Brai,Brai,A0187995,Bayonne,A0103760,Saint-Sébastien,Espagne,Etranger,,Espagne,45.0,1787-10-13,2.0,brai
pêche à la morue,Pêche à la morue,A0170819,Saint-Malo,B2119892,"Terre-Neuve, île de",Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,350.0,1787-04-11,2.0,pêche à la morue
Sel,Sel,A0170819,Saint-Malo,B2119892,"Terre-Neuve, île de",Angleterre,Etranger,Colonies britanniques d'Amérique,Grande-Bretagne,350.0,1787-04-11,2.0,sel
,,A0218974,Ajaccio,A1964975,Italie,,Etranger,,multi-Etat,,1787-08-04,0.0,[vide]
Diverses marchandises,Diverses marchandises,A0140266,Lorient,D3674030,Chine,,Etranger,,Chine,700.0,1787-01-19,2.0,marchandises
Passagers,Passagers,A0140266,Lorient,D3674030,Chine,,Etranger,,Chine,700.0,1787-01-19,2.0,passagers
,,A0122594,Saint-Jean-de-Luz,A0103760,Saint-Sébastien,Espagne,Etranger,,Espagne,,1787-05-23,0.0,[vide]
,,A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-12-17,0.0,[vide]
,,A0218974,Ajaccio,A0223759,Sardaigne,,Etranger,Sardaigne,Royaume de Piémont-Sardaigne,15.0,1787-07-06,0.0,[vide]
,,A0122218,Rouen,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,90.0,1787-07-07,0.0,[vide]
,,A0198999,La Rochelle,A0816635,Copenhague ,Danemark,Etranger,,Danemark,130.0,1787-07-27,0.0,[vide]
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-08-20,1.0,genièvre
Vin,Vin,A0180923,Bordeaux,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,180.0,1787-03-22,2.0,vin
Sucre,Sucre,A0180923,Bordeaux,A0627935,Rotterdam,Hollande,Etranger,Hollande,Provinces-Unies,180.0,1787-03-22,2.0,sucre
Vin,Vin,A0180923,Bordeaux,A0114403,La Corogne,Espagne,Etranger,,Espagne,70.0,1787-05-31,2.0,vin
Autres,Diverses marchandises,A0180923,Bordeaux,A0114403,La Corogne,Espagne,Etranger,,Espagne,70.0,1787-05-31,2.0,marchandises
,,A0165080,Calais,A0888126,Moss,Danemark,Etranger,Norvège,Danemark,80.0,1787-08-19,0.0,[vide]
Eau de vie,Eau-de-vie,A0180923,Bordeaux,C0000013,Mozambique,Portugal,Etranger,colonies portugaises d'Afrique,Portugal,202.0,1787-08-10,3.0,eau-de-vie
Vin,Vin,A0180923,Bordeaux,C0000013,Mozambique,Portugal,Etranger,colonies portugaises d'Afrique,Portugal,202.0,1787-08-10,3.0,vin
Autres,Diverses marchandises,A0180923,Bordeaux,C0000013,Mozambique,Portugal,Etranger,colonies portugaises d'Afrique,Portugal,202.0,1787-08-10,3.0,marchandises
Sel,Sel,A0213139,Le Croisic,A1963986,Mer Baltique,,Etranger,,zone maritime,189.0,1787-07-01,1.0,sel
,,A0122218,Rouen,A0360085,Lisbonne,Portugal,Etranger,,Portugal,155.0,1787-07-05,0.0,[vide]
,,A0196771,Saint-Valéry-sur-Somme,A0049808,Ostende,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,80.0,1787-04-04,0.0,[vide]
,,A0193167,Bastia,A1964713,Mer Mediterranée,,Etranger,,zone maritime,,1787-04-27,0.0,[vide]
